"","fips_code","total_cases_per_100k","total_deaths_per_100k","E_TOTPOP","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MINRTY","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EP_NOINT"
"1668","31041",22941.5105053947,369.108461101647,10566,21.9,1.6,21,5.3,7.7,22.1,24,14.9,4.6,0.5,6.9,3.3,2.9,1.1,4.5,1.1,16.6
"1669","31043",38225.0797822414,436.455791252112,21308,19.6,3,22.7,21.4,8.4,13.2,29.1,11.6,5.3,13.3,55,11.2,10.7,8,6.7,1,19.4
"1670","31045",18577.1228409228,314.047590288682,8279,21.8,1.5,24.2,4.4,8.6,18.9,18,13.4,8.2,1.7,14.7,6.1,6.8,0.1,3.5,10.5,13.8
"1671","31047",25323.4596663477,399.38428256438,24037,20.7,2.1,20.9,21.2,11.3,16.8,27.3,12.9,5.6,10.4,43.8,7.1,9.1,5.5,5.3,1.3,16.7
"1672","31049",19590.9580193756,215.285252960172,1858,18.7,3.8,17.2,10.3,12.7,25.9,16.7,19.2,4.1,0,15.3,0.5,3.9,0.3,1.6,0.4,12
"1673","31051",25488.4387883133,340.562824879011,5579,22.3,2.9,17,15.6,8.1,20.7,25,12,5.4,6,17.6,2.3,3.8,2.1,2.6,1.5,19.4
"1674","31053",33151.3113651647,451.91661062542,37175,18.1,4.1,21.9,11.3,6.5,19.4,24.5,14.9,5.9,3.3,19.6,6.1,4.8,1.1,4.8,2.7,13.2
"1675","31055",31271.3897823348,233.077828771896,582638,18.6,3.8,26.8,8.6,9.1,13.5,25.4,10.5,6.9,3.2,32.3,19.8,0.9,2.2,6.5,2.1,9.5
"1676","31057",22794.5205479452,328.767123287671,1825,19.3,0.2,14.6,5.8,5.8,20.5,23.6,15.1,3.3,0,2.7,1.2,5,0,2.9,2.2,20.6
"1677","31059",24041.7491452222,359.906424329674,5557,13.4,1,13.1,5.6,4.9,23.9,19,15,1.9,0,6.8,3.9,0.9,0.2,2.5,3.3,20.3
"1678","31061",17752.4991382282,482.592209582902,2901,23.2,2.5,16.7,6.9,6.9,27.6,19.3,17.9,2.7,0.5,5.9,0.3,5.8,2,3.5,2.5,19.2
"1679","31063",25291.0477719791,160.578081091931,2491,19.9,4.4,18.4,6.2,10.4,25.2,20.4,19.7,3.7,0.2,7.7,2,10.9,3.3,2.9,4.2,28.6
"1680","31065",29136.0691144709,388.768898488121,4630,20.5,1,19.2,10.2,8.2,25.4,22,18.9,2.4,0.4,7.6,4.1,1.7,1.1,4.5,1.9,25.7
"1681","31067",21792.740371294,360.210584649487,21654,20.5,2,22,7.5,6.4,21.4,22.6,15.8,6.4,0,6.8,2.9,1,1.2,7.7,2.6,14.7
"1682","31069",27559.0551181103,281.214848143982,1778,28.6,3.5,22.6,6.2,18.3,28.6,23.3,20.1,6.9,0.2,6.6,2.4,6.3,0.2,2.4,1.9,18
"1683","31071",27441.3529732678,709.219858156028,1833,16,1.1,19.4,4.3,5.4,27.2,20.9,13.7,3.7,0,4.4,1.2,14.6,0,5.9,3.3,22.2
"1684","31073",24345.9690336359,480.512546716498,1873,16.3,1.5,18.5,6.1,11.5,25.6,18.7,12.1,0.7,0.2,6.6,0.4,7.6,1.6,0.7,1.8,16.2
"1685","31075",17565.4853620955,924.499229583975,649,17.9,1.4,21.4,8.3,12.8,21.4,22.2,10.8,0,0.5,3.7,0,9.3,3.2,3.6,4.3,20.6
"1686","31077",21654.6112115733,316.455696202532,2212,18.3,1.8,19,7.2,3.9,25.7,23.5,16,5.1,0.1,4.8,0.7,5.8,1.7,1.8,1.4,18.1
"1687","31079",32044.7463044347,326.008789452657,62575,23.7,2.9,24.8,15.1,11.9,15.5,27.3,12.9,7.6,7.8,36.2,10.2,5,2,5.3,1.5,13
"1688","31081",30925.5319148936,319.148936170213,9400,12.6,3.6,17.1,2.8,5.9,20.3,24.4,10.9,5.4,0.3,6.6,1.3,2.5,1.1,1.9,1.4,9.9
"1689","31083",13089.8513251454,226.244343891403,3094,13.5,2,21,7.3,7.1,26.6,23,17.6,4.7,1.5,7,0.8,23.2,4.3,1.9,1.6,17.4
"1690","31085",11860.718171926,0,919,22.2,0.2,11,7,5.2,23.8,22.1,14.5,2.4,2.8,7.8,0,8.9,1.6,3.2,0,20.1
"1691","31087",24351.145038168,534.351145038168,2620,22.2,1.9,15.3,6.5,8.6,25.4,24.2,20.7,4.4,0.4,7.4,0.3,15.4,2.3,4,1.4,24.7
"1692","31089",26248.8915164056,256.182875160114,10149,21.4,1.3,18.3,6.1,6,22.1,25.2,12.5,4,1.1,7.9,2.4,6.5,0.7,3,1.8,18.9
"1693","31091",19575.1138088012,758.725341426404,659,19.3,3.2,4.1,6.9,8.2,19,21.9,12.8,2.7,0,10.8,0,5.8,2.4,5.8,8.6,20.2
"1694","31093",21386.6584311303,416.92402717727,6476,15.4,4,21.2,4.1,7.2,21.7,24.1,14,5.7,0.8,8,2.4,3.8,1.8,6.1,0.5,20
"1695","31095",20389.7007654837,208.768267223382,7185,20,1.1,23.5,7.9,9.1,24.7,22,20,3.2,0.8,8.1,4.6,1.4,0.3,6,1.6,21.3
"1696","31097",18171.5149225538,358.896864374764,5294,13.4,1.4,18.4,10.5,5.7,18.7,19,18.5,7.7,1.7,20.2,2.6,4.1,0.5,5.5,18.4,16.9
"1697","31099",21788.1292261457,225.394440270473,6655,17.9,1.6,13.8,6.3,4.8,20,25.8,8.9,4.9,1.2,9.6,1.9,7.7,3.1,3.3,1,13.5
"1698","31101",22040.226424184,385.402866433819,8303,18.5,2.6,21.8,9.2,6.6,27.2,20.3,14.8,4.1,1.3,11,2,19.8,1.2,5.3,1,14.3
"1699","31103",13981.7629179331,0,987,30.7,0.2,15.8,1.9,6.5,20.5,27.8,11.3,5.2,0,4.1,0,7.3,1.2,0.6,0,13.3
"1700","31105",24860.088365243,500.736377025037,3395,25.4,2.2,24.9,14.7,16.1,25.9,19.3,19.1,2.7,1.1,16.2,0.8,11,0.8,3.2,1.9,18.7
"1701","31107",24123.5888294712,225.787284610814,8415,22.9,4.1,12.3,8.1,6.4,24.8,24.2,16.5,4.7,0.4,15.7,1.5,8.1,1.6,3.6,2,16.9
"1702","31109",29855.9598587854,151.833647454069,322063,19.6,3.2,25.6,6.7,6.6,14.6,22.5,11.3,5.7,2.1,20.4,20,1.5,2.1,5.1,3.9,8.5
"1703","31111",31860.3034866211,431.483841074945,34532,22.8,3.4,26.1,6.5,7.8,20.2,23.2,15.3,5.9,1,13.6,7.7,8.3,1.1,4.3,2,12.8
"1704","31113",19785.4588796186,0,839,10.9,0.4,18.6,2.5,8.8,18.1,28.8,11.2,0,1,12.4,0,10.8,3,0,0,20.8
"1705","31115",14785.373608903,0,629,19.9,0,26.8,1.1,7.8,25.6,22.4,16.1,6.6,0,16.1,0,20,1.8,1.8,0,25
"1706","31117",17105.2631578947,219.298245614035,456,20.6,0,8.3,6.2,3.5,29.4,18.9,8.1,1,0,1.5,0,2.9,4.1,1,0,15.5
"1707","31119",33032.2471720412,250.43615285047,35538,19.5,2.6,21.2,7,8.8,16.3,25.3,11,6.2,3,21.6,12.7,3.7,2.4,4.7,2.9,15.7
"1708","31121",27700.325732899,377.850162866449,7675,18,0.5,24,7.1,8.8,21.5,22,17.8,4.7,0.5,8.8,1.3,2.9,2.2,2.7,1.8,16
"1709","31123",29899.1670320035,789.127575624726,4562,17.9,5.5,23,10.6,6.1,20.8,23.1,14.3,4.2,1.2,19.2,1,7,0.6,3.9,2.8,17.1
"1710","31125",27272.7272727273,534.75935828877,3366,22.5,4.4,16.3,7.8,5.8,21,22.7,16.6,3.2,0.1,6.2,0.6,0.4,0.2,1.5,3.9,18.6
"1711","31127",22866.505200171,441.658355891153,7019,24.8,6.4,20.7,9.8,8.9,20.3,21.9,16.7,3.5,0.3,9.7,4.4,5.4,1.1,6,7.2,20.2
"1712","31129",27712.6099706745,464.320625610948,4092,14.2,1.3,10.3,7.2,10.2,27.5,19.7,13.4,2.3,0,7.1,2.3,1.8,0.4,2.4,2,19
"1713","31131",24720.2250703345,187.558612066271,15995,16.9,3.2,19,7.1,5.4,20.3,24.1,14.6,6,2.2,13.3,3.9,2.8,2.7,3.8,1.3,10.4
"1714","31133",20564.0423031728,352.526439482961,2553,24.4,2.4,17.6,14.1,12.3,28.4,23.6,17.3,5.8,0.5,6,0.8,3.4,3.4,7.3,1.3,27.1
"1715","31135",20664.3356643357,454.545454545455,2860,16.2,1.2,23.7,9.4,5.3,23.8,24.7,12.2,3,1,7.8,4.2,3.9,1,3.8,1.2,13.2
"1716","31137",31485.6123131831,301.137631050636,8966,20,0.8,23,7.7,5.3,20.7,23.9,13.5,3.2,1.4,9,5,3.8,2.5,5.8,2.7,16.5
"1717","31139",22010.6834680181,397.205862210656,7301,14.1,2.4,19,5.5,6.8,19.3,25.2,11.8,4.7,1.2,4.7,1.2,4,0.6,3.4,1.5,13.1
"1718","31141",30599.9590870569,265.934130161606,34219,16.6,1.9,19.2,10.3,9.1,17.8,26.1,11.7,5.5,5.2,24.6,7.3,5.3,1.3,5.8,1.2,13.4
"1719","31143",26978.0007719028,521.034349671941,5182,13.6,1.9,11.4,7.9,8.2,22.4,22.7,11.9,2,1,9.3,1.8,7.1,0.7,2.4,1.6,13.9
"1720","31145",25528.5313376988,271.281571562208,10690,20.2,2.3,23.3,7.7,10.4,21,22.2,16.3,5.1,0.1,9.7,6.6,4,0.1,8.2,3.1,16.9
"1721","31147",29859.872611465,458.59872611465,7850,22.3,4.7,19.7,8.7,9.7,24.2,21.1,16.7,5.5,0.3,8.8,1.9,2.6,0.5,6.6,1.8,18.1
"1722","31149",14786.5853658537,228.658536585366,1312,17.2,1.2,11.4,4.9,7.5,25.4,22.4,11.8,4,0.7,2.1,0.5,7.1,0,3.6,3.8,19.2
"1723","31151",31635.7267950963,133.099824868652,14275,20.7,2.1,15.9,19.5,11.4,15.9,25.8,12.3,5.6,7.3,32.7,4,4.8,1.9,2,5.2,16
"1724","31153",31248.6929608097,186.645196369568,191272,10.4,2.6,20.4,4.3,5,12.2,26.8,9.9,6.2,1,21.5,13.5,1,1.3,3,0.6,5.7
"1725","31155",25404.48735139,263.698936265308,22374,11.7,2.4,17.2,4.7,4.4,18.3,24.4,12.4,3.9,0.4,6,2.3,4,0.9,3.5,1.2,10.3
"1726","31157",32700.8433200178,438.304482911674,36048,21,3.5,26.2,10.9,10,19.9,24.6,15.5,7.6,1.5,29.6,6.4,5.3,1.8,6,2.2,17.5
"1727","31159",21452.0516889594,323.055996372705,17644,12.9,2.2,18.1,5.8,5.3,17.5,23.4,11.7,5,0.1,5.6,5.2,2.7,1.2,4.6,7.5,11.7
"1728","31161",23069.3845550764,823.206585652686,5102,20,2.2,17.4,10.3,12.1,26,21.8,18.1,4,0.1,20.3,2,9,1.7,4.5,3.3,17.2
"1729","31163",23703.7037037037,303.030303030303,2970,19.9,4.2,17.3,9.1,8.8,27.6,20.8,15.9,5.2,0.4,6,2.3,15.2,0.5,5,2,23.9
"1730","31165",6970.74010327023,86.0585197934596,1162,33,3.9,17.3,4,10.6,22.8,23,13.9,0.7,2.2,7.1,2.5,8.5,3.1,5.3,0,28.9
"1731","31167",13126.2868908716,223.061084420041,5828,12.9,0.7,14.8,6,4.3,19.8,24.2,11.4,3.1,0.2,10,1.5,5.9,1,2,1,17.3
"1732","31169",26428.2860567319,319.616460247703,5006,22.6,3.2,13.5,6.5,7.3,25.3,23.2,12.4,5,0.1,6.2,2.4,1,1.9,4.1,2.7,16.6
"1733","31171",19087.8378378378,168.918918918919,592,12.2,0.8,12.7,8.5,4.4,34.5,14.7,13.3,1.3,0,12.5,1.1,6.2,0,2.6,0,9.2
"1734","31173",33531.8642048839,550.92316855271,6716,31.4,10,17,10.2,17.6,12.3,35.3,12.2,9.5,0.7,65.8,4.3,4,9,8.6,1.1,23.9
"1735","31175",22008.3888477671,296.076980014804,4053,17.7,0.6,10.6,6.3,9.6,25.2,22.1,16.7,5.1,0.2,3.6,5.1,3.2,2.1,4.2,1.6,21.1
"1736","31177",26819.5747941007,258.571154951159,20884,12.3,2,19.2,4.9,5,18.4,24,11.9,4.9,0.1,6,4.8,4.1,0.4,2.7,1.1,9
"1737","31179",22533.7594062468,195.856097309556,9701,23.2,3.4,28,4.3,4.4,16.6,19.4,15.5,2,1.2,10.9,4,1.4,0.6,4.9,13.5,14.1
"1738","31181",26099.706744868,439.882697947214,3410,19.5,1.8,12.3,6.1,5.8,22.6,22.8,12.3,4.5,0.1,10.1,0.6,2.9,1.5,2.8,2.3,13.2
"1739","31183",18287.9377431907,259.403372243839,771,20,1.4,14.2,2.1,11,33.1,18.4,17.4,2.6,0,1.7,0,17.8,2.1,1.7,0,23.7
"1740","31185",33647.6217281171,239.234449760766,14212,16.4,2.8,15.5,6.2,5.3,20.3,23.3,14.1,3.9,0.1,10.2,9.3,2.4,2.7,2.8,6.2,8.2
"1741","32001",30186.1545121807,484.080443937188,25409,18.9,6.3,23.4,7.8,9.1,19.4,22.2,19.8,5,1.2,28.9,2.1,15.8,3.2,3.5,2.1,10.1
"1742","32003",29889.8551850325,413.605739993274,2265926,22.7,7.7,33.3,13.5,12,15.2,22.7,12.5,7.4,6.1,60.3,16.4,2.9,4.5,7.7,0.9,11
"1743","32005",17923.8418627213,204.139380709839,49476,13.7,3.1,24.6,6.6,7.2,30.3,15.5,16.2,4,1.2,21.9,3.5,6.1,2.3,2.5,0.5,7.2
"1744","32007",24315.2985074627,285.44776119403,53600,19.2,4.7,19.9,11.1,8.9,12.2,26.4,12.7,6.7,1.3,36.4,3.9,21.7,2.4,5.7,1.7,12
"1745","32009",12653.0612244898,510.204081632653,980,32.1,4.7,24.5,21.9,10.5,26.2,9.8,23.1,0,5.5,36.6,17.9,36.3,2.1,27.2,0.7,17.7
"1746","32011",11898.8902589396,123.304562268804,1622,25.6,0,13,4.8,10,25,26,18.9,5.3,0,17.4,0.6,50.8,4.4,6,0.4,4
"1747","32013",16396.3859608479,388.045870496931,17266,21.2,4.3,20.1,14.6,9.7,15.4,26.4,14.6,4.8,3.6,35.9,1.7,34.5,4.3,4,1.1,13.2
"1748","32015",23777.9329608938,384.078212290503,5728,21.5,11.7,16.2,9.8,6.2,14,26.3,14.2,12.6,3,31,1.1,53.2,3.5,2.4,1,4.5
"1749","32017",15686.7095629022,244.064788107388,4507,11.7,4.1,19.3,11.8,10.5,16.6,22.1,21.3,8.6,0,16.2,2.2,15.8,3.3,5.9,11.2,21.7
"1750","32019",20836.2076217717,321.359468326743,59435,17.9,7.2,26.4,12.6,9.6,21.2,20.9,16.6,4.8,1.6,28,1.1,18.8,2.5,2.7,0.4,10.4
"1751","32021",33318.7390542907,437.828371278459,4568,33.8,5.8,24,9.7,11,28.8,19.8,15.7,8.4,0,43.4,0,17.9,1,1.4,1.9,19.9
"1752","32023",17811.1338929939,591.899106348408,51698,24.9,9.3,26.1,13.3,8.9,30.6,16.7,23.9,4.5,2.2,28.7,1.4,31.7,2.3,4.5,1.3,22.4
"1753","32027",36010.3233642022,485.805374221952,6587,17.1,8.5,13.9,15.9,10.4,16.4,16.9,17.6,5.2,2.4,36.5,3.7,48.7,1.3,5.4,27.4,16.7
"1754","32029",5006.105006105,366.300366300366,4095,11.2,7,23.2,7.6,6.9,37.3,16.2,22.9,3.1,0.5,17.3,0,17.8,0.5,2.1,0.5,9.8
"1755","32031",26675.1459909508,272.050695126512,486674,18.1,5,28.4,11.5,10,16.9,21.1,12,6.2,3.1,39.5,16.1,5.4,4.1,6.5,1.4,10.4
"1756","32033",19984.4392575303,288.985217294654,8997,16.7,4.1,15,10.7,4.1,19.2,20,14.3,7.3,0.3,29.1,0.4,21.5,1.8,1.9,17,14.6
"1757","32510",30263.1804837851,408.590705419835,58249,20.1,4.7,28.2,11.4,11.4,20.6,20,15.3,5.9,2.5,35.7,13.7,9,4,6.3,4.5,11.7
"1758","33001",27702.8507056357,345.777138029226,63914,13.3,2.7,25.8,6.6,7,22.8,17.9,16.7,5,0.2,6.2,4.1,8.4,1.3,4,1.6,10.6
"1759","33003",24572.3080565915,149.963495728014,50679,13.8,5.6,28.2,5,7.5,29.2,15.2,16.3,4.1,0.1,5.2,3.5,6.3,1.5,3,1.2,9.2
"1760","33005",25263.0204934082,178.827829265109,76610,15.8,3.5,27.1,6.2,5.9,21.1,17.9,14.2,3.5,0.1,6.9,7.6,6,1.5,4.7,5.3,10.3
"1761","33007",26869.233216672,442.252624880688,31430,21.9,4.2,25.7,11.1,7.9,24.9,15.6,21.3,3.1,0.4,5.8,3.3,10.6,1,8.1,6.4,14.7
"1762","33009",25881.8089744154,115.592936721124,90836,16.2,2.8,26.3,6.8,6.1,22,16,13.7,4.5,0.4,11.2,8.2,7.2,0.8,6.6,7.1,13.3
"1763","33011",28980.7041323956,249.566511249418,422733,11.8,3.7,26.1,7,6.1,16.3,20,11.7,4.5,2.4,18.1,15.7,2,1.7,5.1,1.9,8
"1764","33013",26364.0379942567,203.355033199496,153918,12.5,3.6,24,6.5,5.5,18.9,18.6,14.3,4.2,0.7,8.9,9.4,6.3,1.7,5.1,4.2,9.4
"1765","33015",27135.9175553433,211.315199147124,315169,8.1,3.4,21,4.2,4.5,18.9,18.9,10.9,4.4,0.3,9.5,10.4,4.6,1.3,3,0.8,5.6
"1766","33017",28736.6853739549,193.944947123277,130965,14.3,3.7,27.1,5.6,5.7,16,18,13.2,4.2,0.3,11.4,12.3,8.8,1.3,5.1,6.5,9.8
"1767","33019",27638.6197988744,198.357782083218,43356,19.6,2.9,28.9,9.1,7.1,22.7,17.7,14.6,4.4,0.1,6.9,5.1,9,1.1,5.3,1.8,13.8
"1768","34001",33784.113815389,396.225108351347,274339,21.1,8.3,33.8,11.6,7.7,18.8,21,14.2,6.1,5.5,45,15.9,3,2.9,12,2.2,10.6
"1769","34003",34594.2220399206,392.974299312976,953243,10.5,5.5,24.9,7,6.6,17.5,21,8.3,4.3,6.7,46.6,18.5,0.4,3.2,8,1.1,6.7
"1770","34005",30954.6544030243,299.445927600341,461853,11.1,5.1,23.7,5.9,4.1,17.6,20.6,11.6,5.2,1.9,35.2,9.4,1.1,1.4,4.8,2.3,6.9
"1771","34007",32671.2988034391,379.462705303102,522581,19.1,7.2,31.5,10.7,6.7,16,22.7,14.5,7.5,4.5,45.7,16.1,0.6,2.7,10.5,1.3,10.2
"1772","34009",32215.8900435803,348.851827019778,95456,15.3,6.5,28,6.1,5.6,27.8,17.5,15,4,1.1,15.7,6,3.2,1,6.2,1.9,10
"1773","34011",34633.5651222752,432.325442091831,153588,26.8,7.8,36.1,18.8,9.6,15.6,23.8,14.8,8.3,7.3,55.9,8.8,4.7,3.2,9.7,7,14.1
"1774","34013",34430.976336284,443.182004607593,853374,22.9,8.5,36.1,13.1,11.5,13.8,23.6,11.7,9.4,8.1,71.5,24.7,0.1,5.5,21.4,2.6,14
"1775","34015",30512.0926835877,348.620882225622,302621,11.8,5.2,24.5,6.4,4.3,16.2,21.3,12.7,5.8,1.3,23.7,7.7,2.3,1,5,1.8,8.4
"1776","34017",33760.4226794133,401.528589425429,712029,22.4,5.8,32.1,12.8,11.6,12.2,20.2,8.6,6.2,11.4,72.3,40.8,0.1,7.7,32.5,1.2,9.7
"1777","34019",27097.8086584714,237.801996917094,129099,6.8,4.6,17.8,4.2,2.8,19.6,19,8.8,3.9,1.4,17,5,0.2,0.8,2.7,2.3,6.3
"1778","34021",29665.495710548,353.371623945878,383732,16.8,6.1,27.5,10.3,7,15.7,21.4,10.3,6.7,6.7,53.3,18.7,0.4,2.7,11.6,4.9,11.4
"1779","34023",32434.8047484907,354.590552545088,860147,13.3,6.3,26.1,10.3,6.7,15.4,21.6,9.6,5.2,6.9,60,17.7,0.8,4.7,8.1,3.1,7.8
"1780","34025",35047.9890026498,371.502680915119,643064,10.5,5.4,23.2,5.7,5,18.3,20.8,10.4,4.1,2.3,26.3,13,1.2,1.5,6.9,1,7.4
"1781","34027",32848.0236470551,330.767900380491,508816,8.1,5.3,20,4.9,4.6,17.6,20.7,8.9,3.7,3.7,31.4,15.4,0.2,1.6,5.1,1.8,5.9
"1782","34029",34097.2395101857,515.11607334376,638691,17.2,5.7,28.6,6.9,4.5,22.5,24.5,12.7,3.4,1.4,16.9,5.8,2,2.2,5.9,1.1,13.6
"1783","34031",37491.5863119392,473.85891158608,519986,22.4,7.8,34.4,14.8,12.5,15.1,23.7,9,7.8,14.2,60.6,14.9,0.3,7.2,14.7,1.6,10.4
"1784","34033",28891.1165946946,405.613818630475,64840,20.7,8,31.6,9.8,4.8,18.8,21.6,15.9,7.1,1.1,27.9,8.2,3.5,1.1,9.5,2.3,12.6
"1785","34035",28726.1796404408,300.019131654772,344978,8.6,5,20,6,5.6,16.3,21.4,8.2,4,4.5,47.4,12.3,0.2,2.4,4.5,1.1,4.9
"1786","34037",31678.4984255014,359.786752113143,144808,9.3,5.5,21.6,4.6,3.6,18.1,19.4,11.2,4.2,0.9,17.1,4.4,1.8,1,3.2,1.3,6.7
"1787","34039",34591.5511668843,437.177382843977,572079,16.1,6.2,29.1,13.2,12.1,14.6,23.4,9,7.3,12.2,62.4,15.8,0.2,5,10.6,1.2,9
"1788","34041",29510.0192274396,334.429874520454,109739,12.3,6,25.4,6.2,5,18.7,19.4,11.8,4.4,1.9,21.9,8.1,1.3,1,6.3,1.8,10.4
"1789","35001",29767.064082574,343.860606024675,674692,26,5.4,30.5,9.8,8.5,17.1,21.1,14.9,6.9,3.3,63.3,14,5.4,2.5,7,1.4,13.2
"1790","35003",14690.5089408528,632.737276478679,3635,40.6,5.7,15.7,3.5,9,43.2,11.6,41.2,2.9,0.4,20.7,0,32,0,5.7,5,37
"1791","35005",38357.9851934282,564.133475525881,64701,33.6,5.3,24.9,18.8,9,15.9,25.4,19.3,8.7,4.2,63.8,4.8,13.5,2.4,6,3.9,24.7
"1792","35006",35529.7489985668,801.14659512697,27211,39,7.3,18.5,15.8,11.8,16.9,23.7,21.6,6,3.4,81.9,2.1,25.2,6.9,5.5,5.1,32.1
"1793","35007",23193.2093775263,590.137429264349,12370,33.2,3.2,26.5,9.5,7.5,27.5,17.6,25.4,4.5,0.5,53.9,4,15.6,1.9,8.7,4.6,25
"1794","35009",32195.2531711052,488.339851428808,48327,31.2,7.9,30.1,19.1,9.2,12.8,26.5,17.7,7.9,4.2,55.3,4,8,3.4,4.3,2.3,12.7
"1795","35011",45309.7345132743,353.982300884956,1695,26.8,8.5,18.2,15.4,8.9,21.1,25.4,13.8,1.3,0.7,65,0,22.2,0,5.5,0.9,25.1
"1796","35013",35249.0107790967,432.983126392869,219870,35.4,6.8,29.6,18.4,10.9,16.1,23.9,14.7,8,8.6,73.8,6.5,19.7,4.1,5.7,2.5,16.4
"1797","35015",31672.760511883,537.020109689214,61264,20.9,4.2,13.4,16,9.2,14.5,26.2,15.5,6.7,3.2,56.5,2.2,15.8,3.9,4.7,1.2,18.2
"1798","35017",35845.8901663929,424.908948082553,28006,33.3,7.7,21.7,11.4,5.1,28.4,18.9,22.4,3.3,1.1,54.3,4.4,26.1,1.1,4,3.4,16.5
"1799","35019",31339.2250169952,407.885791978246,4413,32.3,9.8,21,19.5,6.8,19.5,18.6,19.7,5.4,6,85.6,1.3,26.1,2.9,3.9,13.9,27.4
"1800","35021",15499.2548435171,596.125186289121,671,32.6,7.2,13.2,13.2,5.7,24.3,21.2,18.4,1.2,1.7,56.2,0,22.8,3.7,9.1,0,36.2
"1801","35023",32500,432.692307692308,4160,35.2,4.4,20.6,17,8.4,21.8,22,17.5,4.1,4.5,63.1,6,31.5,3,7.2,2.8,24.3
"1802","35025",31655.3356223411,564.956294543315,73103,28.5,7.4,21.3,23.9,13.9,11,30,11.8,8.3,8.8,67.6,4.3,16.9,4.1,4.5,3.3,17.3
"1803","35027",32964.098506577,380.773415092474,20222,29.4,5.3,26.7,9.9,13,29.6,17,23.1,5.8,1.5,40.7,3,24.4,2.5,4.5,1,19.5
"1804","35028",23892.3804082481,135.043889264011,19253,7.1,1.9,10.2,2.1,3.4,17.8,21.5,10.7,3.4,0.5,29.5,12.3,5.6,1,1.2,0.5,6.5
"1805","35029",31930.0594652069,606.466348993817,25393,43.2,7,26.4,26.8,8.7,20.5,26.7,22.6,7.7,12.2,73.1,5.2,32.8,2.2,8.1,1.6,23.4
"1806","35031",47537.9129493708,925.45058482372,72073,48.2,9.6,17.4,19.3,19.9,12.7,28,15.1,10.5,2.7,92,1.4,24.3,12.7,11.8,1.3,46.9
"1807","35033",23764.2585551331,522.813688212928,4208,34.5,7.4,19,6.6,2.1,33.2,15.4,34,10,1.5,81.5,0,31.4,0,7.2,0.3,46.6
"1808","35035",25407.5165806927,341.930729550479,67850,30.9,9.6,23.2,13.4,9.2,17,22.3,20.5,6.3,4.5,53.1,1.3,28.8,3.7,4.9,5.4,14.1
"1809","35037",30262.7010762643,810.091424603634,8641,39.7,4.8,28,13.8,10.3,25,21.8,24.6,8.5,0.8,52.5,1.4,22.5,0.2,8,1,37.2
"1810","35039",33814.0747176368,421.993297753507,40285,32.6,6,18.5,14.7,9.1,20.2,22.9,15.8,7.7,2.2,88,0.4,37.5,1.7,3.8,1.4,33.3
"1811","35041",32833.5597116289,585.100825410093,19142,32.6,6.6,25.4,14.3,11.5,14.8,24.2,19.6,5.6,3.1,50.7,2.1,17.6,3.2,6.2,5.8,17.6
"1812","35043",30675.7660912619,349.257326374949,149460,16.5,5.9,20.6,8.1,6.6,18.8,22.5,14.1,5.8,1.9,58.6,2.6,7.6,2.5,3,0.6,11.5
"1813","35045",43815.9904103516,715.118474851804,121798,37.9,8.9,25.9,14.4,12.6,15.7,25.8,15.6,8.3,2.1,63.8,1.9,31.6,6.5,6.1,1.4,32.6
"1814","35047",28576.1528568804,338.048870108396,27215,34.5,6.9,27,16.5,6.4,22.9,17,23.5,9.1,1.6,84.6,2.4,32.6,3.7,7.3,5.2,28.4
"1815","35049",26469.2745386164,265.404807063652,154481,22.1,5.4,26.5,9.3,9.8,25.9,17.1,14,5.6,4.1,58,6.1,14.2,3,4.2,1.8,14.1
"1816","35051",21832.0876064662,773.509473318269,11506,36,4.7,26,9.7,4,35.9,16,30.4,4.6,1.5,38.6,4,42.8,0.5,7.4,2.3,22.4
"1817","35053",29240.8679268219,619.947729897283,16453,44.9,4.4,23.1,15.3,6.7,20,21.8,24,3.3,2.7,66.8,3.5,37.2,5.3,4.9,3.8,45.2
"1818","35055",21293.6910804931,321.972443799855,34475,28.5,5.9,25.3,6.6,7.9,27.8,16.9,19.1,6.1,2,64.4,2.7,15.1,1.5,4.5,1.3,16.8
"1819","35057",22153.5223311188,414.39189633625,15203,37.8,10.8,19.8,14,8.5,21.5,21.3,23.1,2.9,2.2,52.2,0.4,44.7,3.1,5,0.1,25.6
"1820","35059",23637.7025036819,466.372115856652,4074,34.6,5.8,13.6,12.4,11.6,22,21.4,23.3,8.1,2,47.7,1.5,20.2,3.8,7.9,11.9,20.4
"1821","35061",31899.2860219545,434.652082544738,76613,28.6,7.5,24.5,15.2,7.7,18.4,23,21.4,5.6,2.7,68.8,2.3,32,2.9,2.7,2.1,22.8
"1822","36001",25408.1214826007,200.291390644393,315041,18.4,5.2,26.2,7.4,3,17.5,18.1,11.8,6,1.8,30.1,13.4,1.3,1.4,12.5,5.7,11.7
"1823","36003",23311.168523146,351.531066028546,47222,26.7,7.3,20.7,8.6,5.3,19.3,19.6,16.4,3.6,0.6,6.4,1.9,16.3,1.6,7.3,9.9,16
